key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
43,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaL_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d510/dundra2d510",6168797,141,"Colosseum#0",False,"","","BNpcBase#0","空中魔法陣の突破","",50,0,0,50,0,38840,0,20,0,0,17260,30210,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,"InstanceContentRewardItem#71",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,56,0,False,0
44,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaC_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d610/dundra2d610",6258659,171,"Colosseum#0",False,"","","BNpcBase#4954","哀しみの円庭の突破","これが人の意思……。
我が一片の希望を、懸けるに値する力か……。",52,0,0,60,0,38840,0,25,0,0,17260,30210,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,"InstanceContentRewardItem#83",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,111,0,0,57,0,False,0
45,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Hullbreaker_Hard.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunsea/dunsea1da10/dunsea1da10",6245779,172,"Colosseum#0",False,"","","BNpcBase#0","軍獣訓練区画の突破","獣たちよ！　ご馳走が歩いてきたぞ！
奴らの肉で、飢えた腹を満たすがいい！",53,0,0,60,0,38840,0,25,0,0,17260,30210,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,"InstanceContentRewardItem#82",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,58,0,False,0
46,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Xelphatol.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunroc/dunroc2d310/dunroc2d310",6399476,182,"Colosseum#0",False,"","","BNpcBase#5272","営巣地門前へ到達","ガルーダ様ッァ、ふたたび我に御力をッォォォ！",54,0,0,70,0,38840,0,35,0,0,17260,30210,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,"InstanceContentRewardItem#91",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,82,0,0,59,0,False,0
47,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaL_04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d710/dundra2d710",6331749,196,"Colosseum#0",False,"","","BNpcBase#5219","魔書の翼廊への到達","メテオ着弾まで　1",55,0,0,70,0,38840,0,35,0,0,17260,30210,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,"InstanceContentRewardItem#90",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,60,0,False,0
48,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Gri_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunfst/dunfst1da10/dunfst1da10",6562680,219,"Colosseum#0",False,"","","BNpcBase#5564","すべての扉の突破","帝国軍認証鍵所持数",56,0,0,80,0,43160,0,50,0,0,19180,33570,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,"InstanceContentRewardItem#104",50,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,61,0,False,0
49,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaH_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d810/dundra2d810",6610258,221,"Colosseum#0",False,"","","BNpcBase#5531","霊峰の傷への到達","霊峰の心臓の踏破",57,0,0,80,0,43160,0,50,0,0,19180,33570,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,"InstanceContentRewardItem#103",50,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,62,0,False,0
50,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d110/dunest3d110",6526606,235,"Colosseum#0",False,"","","BNpcBase#6243","蒼玉魚園の突破","ウゴゴゴゴゴゴ……
我ヲ斃シタトコロデ、アノ娘ハ…………。",0,6000,25400,0,0,127490,566600,0,0,0,56660,99160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283300,3840,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,63,0,False,0
51,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d310/dungyr3d310",6797021,236,"Colosseum#0",False,"","","BNpcBase#6117","ラールガーの肩の突破","すごい、すごい！　二頭のクァールを退けるなんて！
手に汗握る戦いでしたよ！",0,0,0,30,0,75060,0,10,0,0,33360,58380,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#0",40,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,64,0,False,0
52,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunocn/dunocn3d110/dunocn3d110",6793825,238,"Colosseum#0",False,"","","BNpcBase#6074","亡霊の岩場への到達","船を引き寄せた元凶の討伐、お願いできますか？
我々は船を守りつつ、応急修理を行います！",0,6000,22500,0,0,112500,500000,0,0,0,50000,87500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,3720,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,65,0,False,0
53,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d210/dunest3d210",6797773,240,"Colosseum#0",False,"","","BNpcBase#6155","戦士バルダムの狩場への到達","",0,6000,28500,0,0,142920,635200,0,0,0,63520,111160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317600,3960,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,2,0,False,0,0,0,0,66,0,False,0
54,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d310/dunest3d310",6881322,241,"Colosseum#0",False,"","","BNpcBase#6205","第III兵器庫への到達","",0,6000,31700,0,0,158900,706200,0,0,0,70620,123590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353100,4080,"InstanceContentRewardItem#120",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,67,0,False,0
55,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d110/dungyr3d110",6828756,242,"Colosseum#0",False,"","","BNpcBase#6268","格納区画の突破","ガガガガガ……走行システムニ異常ヲ検知…
走行不能……走行不能……。",0,6000,35000,0,0,175370,779400,0,0,0,77940,136400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389700,4200,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,68,0,False,0
56,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d210/dungyr3d210",6879598,247,"Colosseum#0",False,"","","BNpcBase#6039","帝国兵の排除","ほう、耐えてみせたか……！
そうでなくてはなァッ……！",0,0,0,30,0,75060,0,10,0,0,33360,58380,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#121",40,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,4,0,False,0,0,0,0,69,0,False,0
57,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D08.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d410/dunest3d410",6881036,262,"Colosseum#0",False,"","","BNpcBase#6089","渓泉園への到達","銭が鳴れば、腕も鳴る！
もう一度見せてやる、我が秘剣「斬魔刀」！",0,0,0,30,0,75060,0,10,0,0,33360,58380,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#0",40,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,6,0,False,0,0,0,0,70,0,False,0
58,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d410/dungyr3d410",7042419,279,"Colosseum#0",False,"","","BNpcBase#6910","ケルピーの縄張りへの到達","××△キジュツ△××◎マリョク◎××▼キョウキュウ▼××
ジバク、ジバク、ジバク、ジバク……",0,0,0,40,0,75060,0,15,0,0,33360,58380,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#125",40,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,6,False,0,0,0,0,71,0,False,0
59,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D10.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d510/dunest3d510",7167447,284,"Colosseum#0",False,"","","BNpcBase#6996","鬼之門への到達","グオオオオォォォォォン！",0,0,0,50,0,84440,0,20,0,0,37530,65680,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#138",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,14,0,False,0,0,0,0,72,0,False,0
60,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunabr/dunabr2d410/dunabr2d410",7170996,285,"Colosseum#0",False,"","","BNpcBase#7058","現実拡張室への到達","さらに薬物を投与することで、一時的に出力を高め、
戦闘能力を最大化できることも特徴で……ガガガガガ！",0,0,0,50,0,84440,0,20,0,0,37530,65680,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#139",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,73,0,False,0
61,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D12.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d610/dunest3d610",7335267,536,"Colosseum#0",False,"","","BNpcBase#7203","龍脈之間への到達","空は色を、偽は真を覆い隠す……。
見破れるか、この空即是色を！",0,0,0,60,0,84440,0,25,0,0,37530,65680,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#142",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,18,0,False,0,0,0,0,74,0,False,0
62,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D14.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dundra/dundra2d910/dundra2d910",7403523,584,"Colosseum#0",False,"","","BNpcBase#7662","腐臭の庭への到達","汚泥王の謁見室への到達",0,0,0,70,0,84440,0,35,0,0,37530,65680,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#149",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,75,0,False,0
63,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D13.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d710/dunest3d710",7558761,585,"Colosseum#0",False,"","","BNpcBase#7672","ヘデテトの縄張りへの到達","攻撃の気配を感じる……ミストドラゴンを探して攻撃を避けろ！",0,0,0,70,0,84440,0,35,0,0,37530,65680,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#150",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,76,0,False,0
64,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D15.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d510/dungyr3d510",7705971,611,"Colosseum#0",False,"","","BNpcBase#7859","「薄汚れた広場」への到達","ユリアとアンニアの撃破",0,0,0,80,0,93830,0,50,0,0,41700,72980,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,"InstanceContentRewardItem#162",50,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,12,0,False,0
65,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d210/dunnvt4d210",7814768,649,"Colosseum#0",False,"","","BNpcBase#8146","微睡みの泉への到達","な、な、な、これじゃあ、演奏も台無しじゃないかァ～！",0,6000,54500,0,0,272700,1212000,0,0,0,121200,212100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606000,4380,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,18,False,0,10,0,0,2,0,False,0
66,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d310/dunnvt4d310",7881156,651,"Colosseum#0",False,"","","BNpcBase#8233","神前の石扉への到達","<Sheet(BNpcName,8233,0)/>の撃破",0,6000,60100,0,0,300920,1337400,0,0,0,133740,234050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668700,4500,"InstanceContentRewardItem#166",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,5,3,0,3,0,False,0
67,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d610/dunnvt4d610",7886218,652,"Colosseum#0",False,"","","BNpcBase#8210","第一の災いを幻視","途方もない犠牲を払わねば、もはや星は救えない、と",0,0,0,30,0,153900,0,10,0,0,68400,119700,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,"InstanceContentRewardItem#0",40,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,16,False,0,3,5,0,6,0,False,0
68,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D08.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d710/dunnvt4d710",7917862,655,"Colosseum#0",False,"","","BNpcBase#8167","改装作業拠点への到達","タイクーンビットの時間停止を解除！",0,0,0,30,0,153900,0,10,0,0,68400,119700,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,"InstanceContentRewardItem#0",40,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,11,0,0,7,0,False,0
69,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d410/dunnvt4d410",7903197,656,"Colosseum#0",False,"","","BNpcBase#257","トロッコターミナルへの到達","<Sheet(BNpcName,8249,0)/>の撃破",0,6000,66100,0,0,330660,1469600,0,0,0,146960,257180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734800,4620,"InstanceContentRewardItem#167",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,7,2,0,4,0,False,0
70,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d510/dunnvt4d510",7926262,659,"Colosseum#0",False,"","","BNpcBase#8262","崩れかけた山道への到達","<Sheet(BNpcName,8262,0)/>の撃破",0,6000,72100,0,0,360590,1602600,0,0,0,160260,280460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801300,4740,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,6,4,0,5,0,False,0
71,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d810/dunnvt4d810",7923123,661,"Colosseum#0",False,"","","BNpcBase#8273","水棲生物創造場への到達","<Sheet(BNpcName,8273,0)/>の撃破",0,0,0,30,0,153900,0,10,0,0,68400,119700,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,"InstanceContentRewardItem#0",40,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,4,1,0,8,0,False,0
72,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d110/dunnvt4d110",7919152,676,"Colosseum#0",False,"","","BNpcBase#0","紫黒のギャップへの到達","オオォォォォォォン！！！",0,6000,48900,0,0,244580,1087000,0,0,0,108700,190230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543500,4260,"InstanceContentRewardItem#165",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,9,6,0,1,0,False,0
73,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d910/dunnvt4d910",8101435,692,"Colosseum#0",False,"","","BNpcBase#9046","兵棋の間への到達","絵に描かれし、勇猛なる騎士たちよ……！",0,0,0,40,0,153900,0,15,0,0,68400,119700,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,"InstanceContentRewardItem#181",40,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,12,0,0,9,0,False,0
74,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D10.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4da10/dunnvt4da10",8241592,714,"Colosseum#0",False,"","","BNpcBase#9264","カタルシスの広場への到達","いにしえの術…
今ここに…！",0,0,0,50,0,173137,0,20,0,0,76950,134662,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,"InstanceContentRewardItem#190",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,17,14,0,10,0,False,0
75,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4db10/dunnvt4db10",8366253,737,"Colosseum#0",False,"","","BNpcBase#0","アルゲ鉱山への到達","喰らえ、一族伝来の奥義！
グーっとやって、バァァァァァーン！！！",0,0,0,60,0,173137,0,25,0,0,76950,134662,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,"InstanceContentRewardItem#0",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,31,False,0,33,18,0,11,0,False,0
76,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D12.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dundra/dundra4d110/dundra4d110",8532638,746,"Colosseum#0",False,"","","BNpcBase#0","輝きの採土場への到達","それじゃあ、ワシは高みの見物といかせてもらうよ……。",0,0,0,70,0,173137,0,35,0,0,76950,134662,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,"InstanceContentRewardItem#226",45,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,42,37,False,0,38,20,0,13,0,False,0
77,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D13.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunwil/dunwil4d110/dunwil4d110",8638193,777,"Colosseum#0",False,"","","BNpcBase#0","ゾレマク祭場への到達","国士無双……見事なりヒトの武人よ！
共に闘えたこと、誉に思うぞ！",0,0,0,80,0,192375,0,50,0,0,85500,149625,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,"InstanceContentRewardItem#230",50,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,48,28,0,77,0,False,0
78,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunmid/dunmid5d110/dunmid5d110",8860015,783,"Colosseum#0",False,"","","BNpcBase#0","技巧の間への到達","「富」の力ある限り、幾度でも……！",0,6000,153600,0,0,768487,1707740,0,0,0,341550,597712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707750,4800,"InstanceContentRewardItem#259",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,53,35,0,79,0,False,0
79,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D08.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunuvs/dunuvs5d310/dunuvs5d310",8805121,784,"Colosseum#0",False,"","","BNpcBase#0","コマンドA4への到達","やがて、「オメガ」クラスに、自己進化システムが実装され、
未完成ながら実戦に投入されはじめました。",0,0,0,0,40,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,4800,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,55,29,0,85,0,False,0
80,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunmid/dunmid5d210/dunmid5d210",8864036,785,"Colosseum#0",False,"","","BNpcBase#0","魔導整備庫への到達","裂かれた次元が混沌に沈む……！",0,6000,173900,0,0,869838,1932970,0,0,0,386595,676541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932975,4800,"InstanceContentRewardItem#260",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,46,0,False,0,52,32,0,78,0,False,0
81,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunkld/dunkld5d110/dunkld5d110",8870225,786,"Colosseum#0",False,"","","BNpcBase#0","主観測室への到達","友の笑みを願った騎士の想いが、銀剣と盾となって現れた！",0,6000,240100,0,0,1200622,2668040,0,0,0,533610,933817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668050,4800,"InstanceContentRewardItem#262",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,58,31,0,83,0,False,0
82,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunnvt/dunnvt5d110/dunnvt5d110",8868570,787,"Colosseum#0",False,"","","BNpcBase#0","寒冷創造環境への到達","転身もしていない相手に……だが、まだ……！",0,6000,217100,0,0,1085906,2413120,0,0,0,482625,844593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413125,4800,"InstanceContentRewardItem#261",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,54,30,0,81,0,False,0
83,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunmid/dunmid5d310/dunmid5d310",8804064,789,"Colosseum#0",False,"","","BNpcBase#0","樹海の空地への到達","……ならば、私は空を舞う異形を討とう。
君たちは北へ！",0,6000,195100,0,0,975645,2168100,0,0,0,433620,758835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168100,4800,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,56,33,0,80,0,False,0
84,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunuvs/dunuvs5d110/dunuvs5d110",8880083,792,"Colosseum#0",False,"","","BNpcBase#0","6番目の終焉を追体験する","ジニタク、ナイ…",0,0,0,0,40,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,4800,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,59,34,0,82,0,False,0
