key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
49,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"おい、そこのあんた！
冒険者だろう、ちょっと手伝ってくれよ！","あそこで暴れているあの男！
あいつは船に潜り込もうとしてた密航者でな。
なのに捕まえたら、シラを切りやがる。","それで問い詰めたら、暴れ出しやがったんだ！
怪我人が出る前にさっさと片付けたいから、
あんたの力を貸してくれ！","手を貸してあげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","……分かった、残念だが仕方がない。
無理を言ってすまなかったな。",""
50,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"アーススプライトの核は集まったか……？","","","","悪くない。この調子で、もっと頼む……。","","そうか……。
報酬は歩合制だ……覚えておくんだな……。",""
51,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"あっしの荷物、取り戻してくれたんで！？","","","","間違いねぇ、あっしの荷物でさぁ！
さすが冒険者様、他のも頼みましたぜ！","","はて、そいじゃその手にお持ちの物は……？",""
52,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"アーススプライトの核を集めている……。
持っていたら、譲ってくれ……。","","","","","","",""
53,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"盗賊団に奪われた、あっしの荷物を取り戻してくだせぇ！
奴らの根城はそこの廃屋、頼みますぜ！","","","","","","",""
54,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"冒険者さん、お願いがあります。
ここで発掘された遺物をオアシスへ運ぶので、
護衛として同行してくれませんか？","この辺りは、アマルジャ族の勢力が強い……。
砂漠に入ったきり二度と戻らない者も多く、
荷運びは大変危険な任務なのです。","でも、先輩は僕に任せると言ってくれた。
何としてでも、無事にオアシスへ荷物を届けたいんです！","手を貸しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","あ、そうか。せっかく先輩が任せてくれたんだから、
自分の力で完遂すべきですよね！",""
55,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"まったく、最近の若い陸兵ときたら、
ひ弱な奴らばかりで、かなわん！
これでは、いざというときにまともに戦えんぞ！！","ときに、お主。
ずいぶんと腕が立ちそうな冒険者だな？","ここはひとつ、うちの新兵どもと一戦交えて
鍛えなおしてやってくれ！！","鍛えなおしてあげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","協力痛み入る！
連中に、遠慮も配慮も無用。
完膚なきまでに打ちのめしてくれ！！","","そうか、仕方ない。
うちの新兵では、手ごたえがなさすぎるか……",""
56,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"おおっ、そこの冒険者！
いいところに来た、ひとつ頼まれてくれっ！！","喧嘩だよ、喧嘩の仲裁だ。
こいつらを大人しくさせたいんだが、さすがは海の男2人。
どうにも屈強で、オレの手を焼かせやがるのよ。","いっちょ、手加減なしでガツンとやって、
バカどもの頭を冷やしてやってくれい！","頭を冷やしてあげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","うっ……そ、そうか。
無理なことを頼もうとして、悪かったな。",""
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"ゲッ！？　お、俺は別に負けてないぞ。
これはちょっと……そう、油断しただけだ！","あそこの女が、力比べとか言うモンだからよぉ。
ノッてやったら、意外と強ぇでやんの！","そうだ、あんたも手を貸してくれよ！
野良のケンカに、卑怯もへったくれもねぇだろ？","手を貸しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","けっ。怖気づいてるんじゃねぇよ。",""
58,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"現在、我ら黒渦団は、デネベール関門の防衛訓練中である！
攻め入る黒渦団の教導隊員を殲滅するのである！
希望ならば、お主の参加も認めるのである！","","","","","","",""
59,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"おお冒険者か、こりゃ、いいところに！
お主も、うちのひ弱な新兵たちを打ちのめし、
鍛えてやってくれ！！","","","","","","",""
60,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"冒険者よ、助けてほしい！
せっかく摘んだ「オレンジ入りの木箱」が襲われてるんだ！
箱にたかってるラットどもを根こそぎ倒してくれ！","","","","","","",""
61,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"もう、うっとうしいガラゴなんだから！
これじゃあ小麦粉を出荷できないわよ……。","","","","","","",""
62,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"ヤーゾンめ、ウジャウジャ集まりやがって……。
杭打ち機はくれてやるもんか！","","","","","","",""
63,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"資材を守るんだ。ほら、早く！
ゴブリン族を追い払ってくれっ！","","","","","","",""
64,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"あわわわ……！
オロボンが、よってたかって浅瀬の小魚を！
ウチの晩御飯なのにー！？","","","","","","",""
65,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"父ちゃんはオロボンに食べられた……。
あいつらを全部倒して、父ちゃんの恨みを晴らしてくれよ！","","","","","","",""
66,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"ムムッ、貴殿から熱い闘魂を感じるぞ。
相当な猛者と見込んで、協力をお願いしたい！","そこのアマルジャ軍陣屋に、新たな指揮官が着任したと聞き
こっそり偵察に来たのだが……
連中め、既に進軍準備をしているではないか！","援軍を待っていては手遅れ。
我と共に軍陣屋へ乗り込み、物資の破壊と
新指揮官の討伐をもって、進軍を阻止してほしいのだ！","手を貸しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","ムムッ、まだ命が惜しいか！
止むを得ん、我が単身乗り込んで、獅子奮迅の活躍を……。",""
67,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"声を掛けたってことは、手伝う気があるのかしら？
ここのガーディアンに埋め込まれている、
ソウルストーンを集めているの。","古代魔法の研究に使うんだけど……
あんな堅くて大きいの、私の手には余るんですもの。","手を貸しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","ステキね。働き者は大好きよ。","","あら、思わせぶりな酷い人。
この細腕が、それ程したたかに見えて？",""
68,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"石兵のソウルストーンが要るの。
私のために、ガーディアンを砕いてくださる？","","","","","","",""
69,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"石兵のソウルストーンを手に入れたのね。
もったいぶっては嫌よ？","","","","うふ、すごく良いわ……なんて冷たい心臓……。
じっくり調べたいから、もっと集めてくださる？","","意地悪ね。それ、余計な荷物になるだけよ？",""
70,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"助けてください、食べ物が必要なんです。
このままじゃ、働き通しのお母さんが倒れちゃう……！","贅沢なんていいません。サボテンの果肉でいいから、
おなかいっぱい食べさせてあげたいの……！","手を貸しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","よかった……！
サボテンの針、痛いから注意してくださいね。","","駄目なんだ……。
やっぱり、私がもっと……頑張らないと……。",""
71,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"サボテンの果肉がほしいんです。
お母さんに、おなかいっぱい食べてもらいたいの！","","","","","","",""
72,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"あっ、サボテンの果肉！
お願いします、わたしにわけてください……！","","","","ありがとう！
もう少し量があるといいんですけど……。","","そうですよね、赤の他人にわけるなんて……。",""
73,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"はぁ～い、そこのア・ナ・タ♪
アタシ、常夏の踊り娘イ・ミレワ。
ミレワのお願い、聞いてほしいなっ。","ミレワ、今から隠れ滝に行って
お金持ちのオジサマに特別な舞を
お届けしなくちゃなんだけど……","ひとりぼっちの出勤じゃ、ちょっぴり心細いから
オジサマのところまで、
ミレワにつきあってほしい～なっ。","つきあってあげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","もう、いじわるぅ～。
ミレワ、そんなに魅力ない～？",""
74,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"この橋は、度々キキルンの襲撃を受けているの。
いろいろな物資が集まるから、狙い目なんでしょうね。","あ、脅かすつもりはないのよ。
そんなときのために、私たちがいるんだから。","","","","","",""
75,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"オレぁここで商いを始めようかと思うんだけどよ、
ちっとばかし物騒なんだよなぁ。","飛空艇の発着場ってのは魅力的だが、
儲かりそうな場所ってのは、
よくねぇやつらも集まるもんよ。","キキルンが人を攫って、アマルジャ族に売ろうとする
なんつー事件もあってな。おっかねぇよなぁ……。","","","","",""
76,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"なんだい、買い物なら隣をあたりな。
アタシはとにかく忙しいんだ。","次の飛空艇が着くまでに、荷をそろえなきゃ大損だ。
まったく、時は金なりさ！","","","","","",""
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"隊長さまは素晴らしいにゃー。
わたしたち、隊長さまについてくって決めてるにゃ。","なんといっても、見た目がかっこいいにゃー。","","","","","",""
78,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"なんだ？　キミもオレの部隊に入りたいのか？","すまないが、キミを入れる空きはないんだよ。
入隊希望のレディが多すぎてね。ふふ。","だが、キミがここに滞在するうちは、
他の市民や部下と同じく、我が名にかけて庇護しよう。
ファンは大切にしたいのさ。","","","","",""
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"ふむふむ。ふむふむふむ……。
隊長さまのお話は、ためになるにゃー。","何を言ってるかよくわからないけど、
とりあえずかっこいいのにゃー。","","","","","",""
80,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"街道の先に広がる、果ての見えない黒衣森。
新たな出会いが、そこで俺を待っている……","……気がする。けど魔物とか怖いからなー。","","","","","",""
81,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"ハイブリッジへようこそー。
今は落ち着いていますが、飛空艇の発着時には
そこそこ賑わうんですよ。","元々は先の霊災でできた亀裂を渡るために
かけられた橋ですが、遺跡は出るわ飛空艇は乗り入れるわで
ザナラーンの新名所に……なるといいなー。","","","","","",""
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"えー、コホン……飛空艇の搭乗ですかい？
すいやせんが、この発着場では、
個人向けの運行を扱っていないんでさぁ。","搭乗許可証をお持ちなら、
ウルダハ・ランディングの窓口へ行ってくだせぇ！","","","","","",""
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"うーむ。今回の仕入れは手堅く……定番の……。","いや、流行の一歩先を読むべきか。
ならばフェン・イルの新作を……どうにかして……。","","","","","",""
