key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
30,"leatherworker",52,"Yellow Crafters' Scrip","Wyvernskin Gloves of Fending",1,False,280,220,160,417,12,"MasterpieceSupplyMultiplier#1",52,0,"Wyvernskin Belt of Scouting",1,False,280,220,160,323,10,"MasterpieceSupplyMultiplier#1",52,0,"Archaeoskin Jackboots of Crafting",1,False,280,220,160,511,15,"MasterpieceSupplyMultiplier#1",52,0,"Archaeoskin Jackcoat of Gathering",1,False,280,220,160,605,18,"MasterpieceSupplyMultiplier#1",52,0,"Wyvernskin Pot Helm of Maiming",1,False,340,270,190,417,16,"MasterpieceSupplyMultiplier#1",53,0,"Wyvernskin Boots of Healing",1,False,340,270,190,605,21,"MasterpieceSupplyMultiplier#1",53,0,"Wyvernskin Mask of Casting",1,False,340,270,190,417,19,"MasterpieceSupplyMultiplier#1",53,0,"Wyvernskin Wristbands",1,False,340,270,190,511,19,"MasterpieceSupplyMultiplier#1",53,0
31,"leatherworker",54,"Yellow Crafters' Scrip","Dhalmelskin Armguards of Striking",1,False,390,300,220,385,22,"MasterpieceSupplyMultiplier#1",54,0,"Dhalmelskin Belt of Casting",1,False,390,300,220,299,20,"MasterpieceSupplyMultiplier#1",54,0,"Wyvernskin Jerkin",1,False,390,300,220,558,27,"MasterpieceSupplyMultiplier#1",54,0,"Wyvernskin Choker",1,False,390,300,220,299,20,"MasterpieceSupplyMultiplier#1",54,0,"Dhalmelskin Breeches of Fending",1,False,430,340,240,472,31,"MasterpieceSupplyMultiplier#1",55,0,"Dhalmelskin Jacket of Aiming",1,False,430,340,240,472,30,"MasterpieceSupplyMultiplier#1",55,0,"Dhalmelskin Crakows of Healing",1,False,430,340,240,472,30,"MasterpieceSupplyMultiplier#1",55,0,"Dhalmelskin Halfgloves of Crafting",1,False,430,340,240,299,25,"MasterpieceSupplyMultiplier#1",55,0
32,"leatherworker",56,"Yellow Crafters' Scrip","Dhalmel Leather",1,False,440,340,250,197,4,"MasterpieceSupplyMultiplier#1",56,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
33,"leatherworker",56,"Yellow Crafters' Scrip","Dragonskin Belt of Maiming",1,False,480,370,270,358,37,"MasterpieceSupplyMultiplier#1",56,0,"Dragonskin Gloves of Aiming",1,False,480,370,270,438,45,"MasterpieceSupplyMultiplier#1",56,0,"Dragonskin Gloves of Healing",1,False,480,370,270,438,45,"MasterpieceSupplyMultiplier#1",56,0,"Dhalmelskin Shoes",1,False,480,370,270,438,36,"MasterpieceSupplyMultiplier#1",56,0,"Dragonskin Breeches of Fending",1,False,530,410,290,599,62,"MasterpieceSupplyMultiplier#1",57,0,"Dragonskin Breeches of Scouting",1,False,530,410,290,599,64,"MasterpieceSupplyMultiplier#1",57,0,"Dragonskin Boots of Healing",1,False,530,410,290,518,45,"MasterpieceSupplyMultiplier#1",57,0,"Dragonskin Ring",1,False,530,410,290,197,15,"MasterpieceSupplyMultiplier#1",57,0
34,"leatherworker",58,"Yellow Crafters' Scrip","Serpentskin Armguards of Striking",1,False,580,450,320,409,34,"MasterpieceSupplyMultiplier#1",58,0,"Serpentskin Ringbelt of Aiming",1,False,580,450,320,334,28,"MasterpieceSupplyMultiplier#1",58,0,"Serpentskin Armguards of Scouting",1,False,580,450,320,409,34,"MasterpieceSupplyMultiplier#1",58,0,"Serpentskin Hat of Casting",1,False,580,450,320,409,27,"MasterpieceSupplyMultiplier#1",58,0,"Serpentskin Dress Gloves of Casting",1,False,580,450,320,409,30,"MasterpieceSupplyMultiplier#1",58,0,"Dragonskin Belt of Crafting",1,False,580,450,320,259,22,"MasterpieceSupplyMultiplier#1",58,0,"Dragonskin Choker",1,False,580,450,320,259,28,"MasterpieceSupplyMultiplier#1",58,0,"Dragonskin Wristbands",1,False,580,450,320,409,33,"MasterpieceSupplyMultiplier#1",58,0
35,"leatherworker",59,"Yellow Crafters' Scrip","Serpentskin Boots of Striking",1,False,630,490,350,447,40,"MasterpieceSupplyMultiplier#1",59,0,"Serpentskin Thighboots of Healing",1,False,630,490,350,447,34,"MasterpieceSupplyMultiplier#1",59,0,"Serpentskin Voyager's Belt of Maiming",1,False,630,490,350,308,29,"MasterpieceSupplyMultiplier#1",59,0,"Serpentskin Bracers of Aiming",1,False,630,490,350,377,32,"MasterpieceSupplyMultiplier#1",59,0,"Serpentskin Hunting Belt of Scouting",1,False,630,490,350,308,29,"MasterpieceSupplyMultiplier#1",59,0,"Serpentskin Gloves of Casting",1,False,630,490,350,377,36,"MasterpieceSupplyMultiplier#1",59,0,"Serpentskin Halfgloves of Crafting",1,False,630,490,350,239,14,"MasterpieceSupplyMultiplier#1",59,0,"Serpentskin Gloves",1,False,630,490,350,308,19,"MasterpieceSupplyMultiplier#1",59,0
36,"weaver",50,"Yellow Crafters' Scrip","Rainbow Cap of Aiming",1,False,200,160,110,455,7,"MasterpieceSupplyMultiplier#1",51,0,"Rainbow Halfgloves of Scouting",1,False,200,160,110,353,5,"MasterpieceSupplyMultiplier#1",51,0,"Rainbow Sash of Healing",1,False,200,160,110,353,9,"MasterpieceSupplyMultiplier#1",51,0,"Rainbow Cap of Casting",1,False,200,160,110,455,13,"MasterpieceSupplyMultiplier#1",51,0,"Rainbow Bolero of Striking",1,False,200,160,110,762,17,"MasterpieceSupplyMultiplier#1",51,0,"Rainbow Slops of Healing",1,False,200,160,110,557,15,"MasterpieceSupplyMultiplier#1",51,0,"Rainbow Ribbon of Fending",1,False,200,160,110,455,10,"MasterpieceSupplyMultiplier#1",51,0,"Rainbow Ribbon of Aiming",1,False,200,160,110,455,11,"MasterpieceSupplyMultiplier#1",51,0
37,"weaver",52,"Yellow Crafters' Scrip","Holy Rainbow Sarouel of Fending",1,False,280,220,160,511,28,"MasterpieceSupplyMultiplier#1",52,0,"Holy Rainbow Sarouel of Maiming",1,False,280,220,160,511,20,"MasterpieceSupplyMultiplier#1",52,0,"Holy Rainbow Hat of Aiming",1,False,280,220,160,556,25,"MasterpieceSupplyMultiplier#1",52,0,"Holy Rainbow Sarouel of Casting",1,False,280,220,160,511,28,"MasterpieceSupplyMultiplier#1",52,0,"Holy Rainbow Shirt of Striking",1,False,340,270,190,605,38,"MasterpieceSupplyMultiplier#1",53,0,"Holy Rainbow Shirt of Scouting",1,False,340,270,190,605,35,"MasterpieceSupplyMultiplier#1",53,0,"Holy Rainbow Gloves",1,False,340,270,190,323,25,"MasterpieceSupplyMultiplier#1",53,0,"Holy Rainbow Hat",1,False,340,270,190,462,21,"MasterpieceSupplyMultiplier#1",53,0
38,"weaver",54,"Yellow Crafters' Scrip","Ramie Halfgloves of Casting",1,False,390,300,220,385,26,"MasterpieceSupplyMultiplier#1",54,0,"Ramie Ribbon of Slaying",1,False,390,300,220,472,27,"MasterpieceSupplyMultiplier#1",54,0,"Holy Rainbow Coatee",1,False,390,300,220,472,29,"MasterpieceSupplyMultiplier#1",54,0,"Holy Rainbow Shoes",1,False,390,300,220,472,31,"MasterpieceSupplyMultiplier#1",54,0,"Ramie Trousers of Aiming",1,False,430,340,240,472,31,"MasterpieceSupplyMultiplier#1",55,0,"Ramie Robe of Healing",1,False,430,340,240,558,36,"MasterpieceSupplyMultiplier#1",55,0,"Ramie Tonban of Casting",1,False,430,340,240,472,35,"MasterpieceSupplyMultiplier#1",55,0,"Ramie Turban of Crafting",1,False,430,340,240,472,32,"MasterpieceSupplyMultiplier#1",55,0
39,"weaver",56,"Yellow Crafters' Scrip","Ramie Cloth",1,False,410,320,230,299,5,"MasterpieceSupplyMultiplier#1",55,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
40,"weaver",56,"Yellow Crafters' Scrip","Hallowed Ramie Sash of Aiming",1,False,480,370,270,358,33,"MasterpieceSupplyMultiplier#1",56,0,"Hallowed Ramie Sash of Casting",1,False,480,370,270,358,33,"MasterpieceSupplyMultiplier#1",56,0,"Ramie Doublet of Crafting",1,False,480,370,270,518,41,"MasterpieceSupplyMultiplier#1",56,0,"Ramie Trousers of Gathering",1,False,480,370,270,438,34,"MasterpieceSupplyMultiplier#1",56,0,"Hallowed Ramie Doublet of Aiming",1,False,530,410,290,599,55,"MasterpieceSupplyMultiplier#1",57,0,"Hallowed Ramie Doublet of Healing",1,False,530,410,290,599,55,"MasterpieceSupplyMultiplier#1",57,0,"Hallowed Ramie Gaskins of Healing",1,False,530,410,290,599,58,"MasterpieceSupplyMultiplier#1",57,0,"Hallowed Ramie Gaskins of Casting",1,False,530,410,290,599,57,"MasterpieceSupplyMultiplier#1",57,0
41,"weaver",58,"Yellow Crafters' Scrip","Chimerical Felt Cap of Striking",1,False,580,450,320,409,45,"MasterpieceSupplyMultiplier#1",58,0,"Chimerical Felt Cap of Aiming",1,False,580,450,320,409,45,"MasterpieceSupplyMultiplier#1",58,0,"Chimerical Felt Cap of Scouting",1,False,580,450,320,409,45,"MasterpieceSupplyMultiplier#1",58,0,"Chimerical Felt Klobuk of Healing",1,False,580,450,320,409,47,"MasterpieceSupplyMultiplier#1",58,0,"Chimerical Felt Gloves of Healing",1,False,580,450,320,409,47,"MasterpieceSupplyMultiplier#1",58,0,"Chimerical Felt Corset of Healing",1,False,580,450,320,334,38,"MasterpieceSupplyMultiplier#1",58,0,"Chimerical Felt Corset of Casting",1,False,580,450,320,334,38,"MasterpieceSupplyMultiplier#1",58,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
42,"weaver",59,"Yellow Crafters' Scrip","Chimerical Felt Cyclas of Striking",1,False,630,490,350,585,70,"MasterpieceSupplyMultiplier#1",59,0,"Chimerical Felt Hose of Aiming",1,False,630,490,350,516,66,"MasterpieceSupplyMultiplier#1",59,0,"Chimerical Felt Cyclas of Scouting",1,False,630,490,350,585,70,"MasterpieceSupplyMultiplier#1",59,0,"Chimerical Felt Alb of Healing",1,False,630,490,350,585,76,"MasterpieceSupplyMultiplier#1",59,0,"Chimerical Felt Chausses of Healing",1,False,630,490,350,585,70,"MasterpieceSupplyMultiplier#1",59,0,"Chimerical Felt Robe of Casting",1,False,630,490,350,585,75,"MasterpieceSupplyMultiplier#1",59,0,"Chimerical Felt Sash of Aiming",1,False,630,490,350,308,38,"MasterpieceSupplyMultiplier#1",59,0,"Chimerical Felt Sash of Casting",1,False,630,490,350,308,38,"MasterpieceSupplyMultiplier#1",59,0
43,"alchemist",50,"Yellow Crafters' Scrip","Archaeoskin Grimoire",1,False,200,160,110,557,9,"MasterpieceSupplyMultiplier#1",51,0,"Archaeoskin Codex",1,False,200,160,110,557,8,"MasterpieceSupplyMultiplier#1",51,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
44,"alchemist",52,"Yellow Crafters' Scrip","Holy Cedar Wand",1,False,280,220,160,511,20,"MasterpieceSupplyMultiplier#1",52,0,"Wyvernskin Grimoire",1,False,280,220,160,417,14,"MasterpieceSupplyMultiplier#1",52,0,"Wyvernskin Codex",1,False,280,220,160,417,14,"MasterpieceSupplyMultiplier#1",52,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
45,"alchemist",54,"Yellow Crafters' Scrip","Dhalmelskin Grimoire",1,False,430,340,240,472,28,"MasterpieceSupplyMultiplier#1",55,0,"Dhalmelskin Codex",1,False,430,340,240,472,28,"MasterpieceSupplyMultiplier#1",55,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
46,"alchemist",56,"Yellow Crafters' Scrip","Enchanted Hardsilver Ink",1,False,440,340,250,599,4,"MasterpieceSupplyMultiplier#1",56,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
47,"alchemist",56,"Yellow Crafters' Scrip","Hallowed Chestnut Wand",1,False,480,370,270,438,43,"MasterpieceSupplyMultiplier#1",56,0,"Dragonskin Grimoire",1,False,530,410,290,438,42,"MasterpieceSupplyMultiplier#1",57,0,"Dragonskin Codex",1,False,530,410,290,438,42,"MasterpieceSupplyMultiplier#1",57,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
48,"alchemist",58,"Yellow Crafters' Scrip","Book of Aurum Regis",1,False,580,450,320,484,45,"MasterpieceSupplyMultiplier#1",58,0,"Noble's Picatrix",1,False,580,450,320,484,45,"MasterpieceSupplyMultiplier#1",58,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
49,"alchemist",59,"Yellow Crafters' Scrip","Draconian Potion of Strength",1,False,580,450,320,634,20,"MasterpieceSupplyMultiplier#1",58,0,"Draconian Potion of Dexterity",1,False,580,450,320,634,20,"MasterpieceSupplyMultiplier#1",58,0,"Draconian Potion of Vitality",1,False,630,490,350,585,20,"MasterpieceSupplyMultiplier#1",59,0,"Draconian Potion of Intelligence",1,False,630,490,350,585,20,"MasterpieceSupplyMultiplier#1",59,0,"Draconian Potion of Mind",1,False,630,490,350,585,20,"MasterpieceSupplyMultiplier#1",59,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
50,"culinarian",50,"Yellow Crafters' Scrip","Fig Bavarois",1,False,200,160,110,537,6,"MasterpieceSupplyMultiplier#1",51,0,"Baked Onion Soup",1,False,280,220,160,477,6,"MasterpieceSupplyMultiplier#1",52,0,"Stuffed Cabbage Rolls",1,False,280,220,160,526,6,"MasterpieceSupplyMultiplier#1",52,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
51,"culinarian",52,"Yellow Crafters' Scrip","Ishgardian Tea",1,False,340,270,190,455,8,"MasterpieceSupplyMultiplier#1",53,0,"Ishgardian Muffin",1,False,340,270,190,346,5,"MasterpieceSupplyMultiplier#1",53,0,"Sauteed Porcini",1,False,340,270,190,455,7,"MasterpieceSupplyMultiplier#1",53,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
52,"culinarian",54,"Yellow Crafters' Scrip","Sohm Al Tart",1,False,390,300,220,465,9,"MasterpieceSupplyMultiplier#1",54,0,"Kaiser Roll",1,False,430,340,240,406,7,"MasterpieceSupplyMultiplier#1",55,0,"Grilled Sweetfish",1,False,390,300,220,233,6,"MasterpieceSupplyMultiplier#1",54,0,"Beet Soup",1,False,390,300,220,679,10,"MasterpieceSupplyMultiplier#1",54,0,"Dhalmel Gratin",1,False,390,300,220,541,8,"MasterpieceSupplyMultiplier#1",54,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
53,"culinarian",56,"Yellow Crafters' Scrip","Sesame Cookie",1,False,480,370,270,322,2,"MasterpieceSupplyMultiplier#1",56,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
54,"culinarian",56,"Yellow Crafters' Scrip","Royal Eggs",1,False,530,410,290,322,21,"MasterpieceSupplyMultiplier#1",57,0,"Emerald Soup",1,False,480,370,270,576,21,"MasterpieceSupplyMultiplier#1",56,0,"Dhalmel Fricassee",1,False,530,410,290,451,14,"MasterpieceSupplyMultiplier#1",57,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
55,"culinarian",58,"Yellow Crafters' Scrip","Frozen Spirits",1,False,580,450,320,370,18,"MasterpieceSupplyMultiplier#1",58,0,"Baked Pipira Pira",1,False,580,450,320,307,18,"MasterpieceSupplyMultiplier#1",58,0,"Cockatrice Meatballs",1,False,580,450,320,445,18,"MasterpieceSupplyMultiplier#1",58,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
56,"culinarian",59,"Yellow Crafters' Scrip","Marron Glace",1,False,630,490,350,283,11,"MasterpieceSupplyMultiplier#1",59,0,"Liver-cheese Sandwich",1,False,630,490,350,225,13,"MasterpieceSupplyMultiplier#1",59,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
57,"carpenter",60,"Yellow Crafters' Scrip","Birch Lumber",1,False,640,500,360,188,8,"MasterpieceSupplyMultiplier#1",60,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
58,"carpenter",60,"Yellow Crafters' Scrip","Adamantite Trident",1,False,710,550,400,415,59,"MasterpieceSupplyMultiplier#1",60,0,"Birch Composite Bow",1,False,710,550,400,510,78,"MasterpieceSupplyMultiplier#1",60,0,"Birch Rod",1,False,710,550,400,510,75,"MasterpieceSupplyMultiplier#1",60,0,"Birch Fishing Rod",1,False,710,550,400,350,59,"MasterpieceSupplyMultiplier#1",60,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
59,"blacksmith",60,"Yellow Crafters' Scrip","Titanium Ingot",1,False,600,460,330,222,10,"MasterpieceSupplyMultiplier#1",60,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
60,"blacksmith",60,"Yellow Crafters' Scrip","Adamantite Winglet",1,False,710,550,400,415,59,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Headsman's Axe",1,False,710,550,400,415,59,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Greatsword",1,False,710,550,400,608,88,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite-barreled Culverin",1,False,710,550,400,574,91,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Saw",1,False,710,550,400,350,49,"MasterpieceSupplyMultiplier#1",60,0,"Aurum Regis Creasing Knife",1,False,710,550,400,350,48,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Dolabra",1,False,710,550,400,479,69,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Hatchet",1,False,710,550,400,317,48,"MasterpieceSupplyMultiplier#1",60,0
61,"armorer",60,"Yellow Crafters' Scrip","Titanium Ingot",1,False,600,460,330,222,10,"MasterpieceSupplyMultiplier#1",60,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
62,"armorer",60,"Yellow Crafters' Scrip","Adamantite Hoplon",1,False,710,550,400,415,59,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Lorica of Fending",1,False,710,550,400,479,67,"MasterpieceSupplyMultiplier#1",60,0,"Heavy Adamantite Gauntlets of Fending",1,False,710,550,400,350,48,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Mail of Maiming",1,False,710,550,400,479,67,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Leg Guards of Maiming",1,False,710,550,400,350,48,"MasterpieceSupplyMultiplier#1",60,0,"Aurum Regis Sollerets of Healing",1,False,710,550,400,286,38,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Alembic",1,False,710,550,400,415,59,"MasterpieceSupplyMultiplier#1",60,0,"Adamantite Frypan",1,False,710,550,400,350,49,"MasterpieceSupplyMultiplier#1",60,0
