Index,0:？,1:？,2:？,3:？,4:？,5:？,6:？,7:？,8:？,9:？,10:？,11:？
521,2,1,2,0,0,/sundance,,/太阳之舞 子命令<br>/sundance<br>跳起太阳之舞。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/太阳之舞,,293,0
522,2,1,2,0,0,/battlestance,/bstance,/准备战斗(/备战) 子命令<br>/battlestance、/bstance<br>做出战斗前的准备动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/准备战斗,/备战,293,0
523,2,1,2,0,0,/victorypose,/vpose,/欢呼胜利 子命令<br>/victorypose、/vpose<br>做出胜利时欢呼的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/欢呼胜利,,293,0
524,2,1,2,0,0,/backflip,/bflip,/后空翻 子命令<br>/backflip、/bflip<br>做出后空翻的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/后空翻,,293,0
525,2,1,2,0,0,/easterngreeting,/egreeting,/抱拳礼(/抱拳) 子命令<br>/easterngreeting、/egreeting<br>做出行抱拳礼的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/抱拳礼,/抱拳,293,0
526,2,1,2,0,0,/eureka,,/灵光一现(/灵光) 子命令<br>/eureka<br>做出灵光一现的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/灵光一现,/灵光,293,0
527,2,1,2,0,0,/mogdance,,/莫古莫古舞(/莫古舞) 子命令<br>/mogdance<br>跳起莫古莫古舞。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/莫古莫古舞,/莫古舞,293,0
528,2,1,2,0,0,/haurchefant,/hknight,/太棒了 子命令<br>/haurchefant、/hknight<br>做出“太棒了！”的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/太棒了,,293,0
529,2,1,2,0,0,/easternstretch,/estretch,/热身 子命令<br>/easternstretch、/estretch<br>做出热身的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/热身,,293,0
530,2,1,2,0,0,/easterndance,/edance,/东方传统舞蹈 子命令<br>/easterndance、/edance<br>跳起东方传统舞蹈。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/东方传统舞蹈,,293,0
531,2,1,2,0,0,/rangerpose1r,/rpose1r,/战队演武正红一式(/正红一式) 子命令<br>/rangerpose1r、/rpose1r<br>摆出战队演武正红一式造型。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/战队演武正红一式,/正红一式,293,0
532,2,1,2,0,0,/rangerpose2r,/rpose2r,/战队演武正黑二式(/正黑二式) 子命令<br>/rangerpose2r、/rpose2r<br>摆出战队演武正黑二式造型。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/战队演武正黑二式,/正黑二式,293,0
533,2,1,2,0,0,/rangerpose3r,/rpose3r,/战队演武正黄三式(/正黄三式) 子命令<br>/rangerpose3r、/rpose3r<br>摆出战队演武正黄三式造型。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/战队演武正黄三式,/正黄三式,293,0
534,2,1,2,0,0,/wink,/rightwink,/右飞眼(/飞眼) 子命令<br>/rightwink、/wink<br>抛出飞眼。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/右飞眼,/飞眼,293,0
535,2,1,2,0,0,/rangerpose1l,/rpose1l,/战队演武逆红一式(/逆红一式) 子命令<br>/rangerpose1l、/rpose1l<br>摆出战队演武逆红一式造型。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/战队演武逆红一式,/逆红一式,293,0
536,2,1,2,0,0,/rangerpose2l,/rpose2l,/战队演武逆黑二式(/逆黑二式) 子命令<br>/rangerpose2l、/rpose2l<br>摆出战队演武逆黑二式造型。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/战队演武逆黑二式,/逆黑二式,293,0
537,2,1,2,0,0,/rangerpose3l,/rpose3l,/战队演武逆黄三式(/逆黄三式) 子命令<br>/rangerpose3l、/rpose3l<br>摆出战队演武逆黄三式造型。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/战队演武逆黄三式,/逆黄三式,293,0
538,2,1,2,0,0,/facepalm,,/捂脸 子命令<br>/facepalm<br>做出捂脸的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/捂脸,,293,0
539,2,1,2,0,0,/zantetsuken,/ztk,/斩铁剑 子命令<br>/zantetsuken、/ztk<br>劈斩空间。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/斩铁剑,,293,0
540,2,1,2,0,0,/flex,,/肉体之美 子命令<br>/flex<br>展现肉体之美。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/肉体之美,,293,0
541,2,1,2,0,0,/respect,,/默哀 子命令<br>/respect<br>做出默哀的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/默哀,,293,0
542,2,1,2,0,0,/sneer,,/阴险 子命令<br>/sneer<br>做出阴险的表情。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/阴险,,293,0
543,2,1,2,0,0,/prettyplease,/pplease,/撒娇 子命令<br>/prettyplease、/pplease<br>做出撒娇的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/撒娇,,293,0
544,2,1,2,0,0,/playdead,/pdead,/装死 子命令<br>/playdead、/pdead<br>在地上装死。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/装死,,293,0
545,2,1,2,0,0,/iceheart,,/寒冰的幻想 子命令<br>/iceheart<br>与冰共舞。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/寒冰的幻想,,293,0
546,2,1,2,0,0,/moonlift,,/日月之舞 子命令<br>/moonlift<br>跳起日月之舞。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/日月之舞,,293,0
547,2,1,2,0,0,/dote,,/表达爱意 子命令<br>/dote<br>表达自己的爱意。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/表达爱意,,293,0
549,2,1,2,0,0,/spectacles,,/托眼镜 子命令<br>/spectacles<br>调整自己的眼镜。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/托眼镜,,293,0
550,2,1,2,0,0,/songbird,,/小黄莺之舞 子命令<br>/songbird<br>模仿小黄莺跳舞。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/小黄莺之舞,,293,0
551,2,1,2,0,0,/waterfloat,,/浮水<br>/waterfloat<br>浮在水面上。<br>※该指令只会做出动作，不会显示文字提示。,/浮水,,293,0
552,2,1,2,0,0,/waterflip,,/水中翻跟头<br>/waterflip<br>在水里翻跟头。<br>※该指令只会做出动作，不会显示文字提示。,/水中翻跟头,,293,0
553,2,1,2,0,0,/puckerup,,/嘟嘴 子命令<br>/puckerup<br>把嘴噘起来。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/嘟嘴,,293,0
554,2,1,2,0,0,/powerup,,/蓄力迸发 子命令<br>/powerup<br>迸发出真正的力量。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/蓄力迸发,,293,0
555,2,1,2,0,0,/easternbow,/ebow,/行东方礼 子命令<br>/easternbow、/ebow<br>做出行东方礼的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/行东方礼,,293,0
556,2,1,2,0,0,/squats,,/深蹲 子命令<br>/squats<br>进行深蹲运动。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/深蹲,,293,0
557,2,1,2,0,0,/pushups,,/俯卧撑 子命令<br>/pushups<br>进行俯卧撑运动。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/俯卧撑,,293,0
558,2,1,2,0,0,/situps,,/仰卧起坐 子命令<br>/situps<br>进行仰卧起坐运动。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/仰卧起坐,,293,0
559,2,1,2,0,0,/breathcontrol,,/深呼吸 子命令<br>/breathcontrol<br>进行深呼吸。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/深呼吸,,293,0
560,2,1,2,0,0,/converse,,/说话 子命令<br>/converse<br>假装自己在说着什么。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/说话,,293,0
561,2,1,2,0,0,/concentrate,,/认真 子命令<br>/concentrate<br>做出认真的表情。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/认真,,293,0
562,2,1,2,0,0,/disturbed,,/困惑 子命令<br>/disturbed<br>做出困惑的表情。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/困惑,,293,0
563,2,1,2,0,0,/simper,,/柔和 子命令<br>/simper<br>露出柔和的微笑。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/柔和,,293,0
564,2,1,2,0,0,/beam,,/满足 子命令<br>/beam<br>做出满足的表情。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/满足,,293,0
565,2,1,2,0,0,/attention,,/立正 子命令<br>/attention<br>立正站好。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/立正,,293,0
566,2,1,2,0,0,/atease,,/稍息 子命令<br>/atease<br>做出稍息动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/稍息,,293,0
567,2,1,2,0,0,/box,,/练拳 子命令<br>/box<br>开始进行格斗训练。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/练拳,,293,0
568,2,1,2,0,0,/ritualprayer,,/祝祷 子命令<br>/ritualprayer<br>开始进行祝祷。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>　只做动作。<br>{{color|id=506|无子命令}}<br>　做出动作并显示文字提示。,/祝祷,,293,0
570,2,1,2,0,0,/tremble,,/害怕 子命令<br>/tremble<br>瑟瑟发抖。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/害怕,,293,0
571,2,1,2,0,0,/winded,,/单膝跪地 子命令<br>/winded<br>做出单膝跪地的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/单膝跪地,,293,0
572,2,1,2,0,0,/aback,,/大吃一惊 子命令<br>/aback<br>做出大吃一惊的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/大吃一惊,,293,0
573,2,1,2,0,0,/greet,,/打招呼 子命令<br>/greet<br>打个招呼。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/打招呼,,293,0
574,2,1,2,0,0,/boxstep,,/方形步 子命令<br>/boxstep<br>踏起方形步，今夜我是主角。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/方形步,,293,0
575,2,1,2,0,0,/sidestep,,/侧步 子命令<br>/sidestep<br>踩着侧步起舞。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/侧步,,293,0
576,2,1,2,0,0,/ultima,,/究极 子命令<br>/ultima<br>展现究极的力量。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/究极,,293,0
577,2,1,2,0,0,/yoldance,,/胡鹰之舞 子命令<br>/yoldance<br>踏起胡鹰之舞。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/胡鹰之舞,,293,0
579,2,1,2,0,0,/splash,,/撩水 子命令<br>/splash<br>撩起水花。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/撩水,,293,0
581,2,1,2,0,0,/sweat,,/好热 子命令<br>/sweat<br>假装自己很热。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/好热,,293,0
582,2,1,2,0,0,/shiver,,/好冷 子命令<br>/shiver<br>模仿很冷的样子。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/好冷,,293,0
583,2,1,2,0,0,/elucidate,,/说明 子命令<br>/elucidate<br>进行说明。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/说明,,293,0
584,2,1,2,0,0,/ponder,,/思索 子命令<br>/ponder<br>做出思索的表情。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/思索,,293,0
585,2,1,2,0,0,/leftwink,,/左飞眼 子命令<br>/leftwink<br>抛出飞眼。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/左飞眼,,293,0
586,2,1,2,0,0,/getfantasy,,/幻想舞步 子命令<br>/getfantasy<br>跳起幻想舞步。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/幻想舞步,,293,0
587,2,1,2,0,0,/popotostep,,/波波托步 子命令<br>/popotostep<br>跳起波波托步。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/波波托步,,293,0
588,2,1,2,0,0,/hum,,/哼歌 子命令<br>/hum<br>静静哼一首歌。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/哼歌,,293,0
589,2,1,2,0,0,/confirm,,/确认 子命令<br>/confirm<br>仔细进行确认。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/确认,,293,0
590,2,1,2,0,0,/scheme,,/说明计划 子命令<br>/scheme<br>说明自己的计划。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/说明计划,,293,0
591,2,1,2,0,0,/endure,,/忍耐 子命令<br>/endure<br>做出忍耐的表情。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/忍耐,,293,0
592,2,1,2,0,0,/tomestone,,/神典石 子命令<br>/tomestone<br>掏出神典石赏玩一番。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/神典石,,293,0
593,2,1,2,0,0,/heeltoe,,/趾踵步 子命令<br>/heeltoe<br>跳起趾踵步。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/趾踵步,,293,0
594,2,1,2,0,0,/goobbuedo,,/古菩步 子命令<br>/goobbuedo<br>跳起古菩步。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/古菩步,,293,0
595,2,1,2,0,0,/gratuity,,/心意 子命令<br>/gratuity<br>做出撒一把钱以示心意的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/心意,,293,0
596,2,1,2,0,0,/fistpump,,/振作精神 子命令<br>/fistpump<br>做出振作精神的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/振作精神,,293,0
597,2,1,2,0,0,/reprimand,,/提醒 子命令<br>/reprimand<br>进行提醒。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/提醒,,293,0
598,2,1,2,0,0,/sabotender,,/优雅仙人刺 子命令<br>/sabotender<br>做出优雅仙人刺的动作。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/优雅仙人刺,,293,0
599,2,1,2,0,0,/mandervillemambo,/mmambo,/绅士舞步 子命令<br>/mandervillemambo(/mmambo)<br>踏上最具绅士风度的舞步。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/绅士舞步,,293,0
600,2,1,2,0,0,/laliho,,/啦哩吼 子命令<br>/laliho<br>精神地用啦哩吼打一声招呼。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/啦哩吼,,293,0
603,2,1,2,0,0,/toast,,/干杯 子命令<br>/toast<br>干了这杯橙汁！<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/干杯,,293,0
604,2,1,2,0,0,/lean,,/背靠<br>/lean<br>用背靠着什么东西的姿势站立。<br>※该情感动作只有动作，没有文字提示。,/背靠,,293,0
605,2,1,2,0,0,/headache,,/头痛 子命令<br>/headache<br>头痛欲裂。<br>>>子命令<br>{{color|id=506|动作(motion)}}<br>只做动作。<br>{{color|id=506|无子命令}}<br>做出动作并显示文字提示。,/头痛,,293,0
