key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
148,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#0","BNpcCustomize#30","NpcEquip#476",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
149,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#48","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
150,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#48","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
151,,"Battalion#4","LinkRace#0",0,2,"ModelChara#53","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
152,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#0","BNpcCustomize#31","NpcEquip#477",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
153,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#0","BNpcCustomize#32","NpcEquip#370",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
154,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#0","BNpcCustomize#33","NpcEquip#372",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
155,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#0","BNpcCustomize#34","NpcEquip#368",0,0,False,"ArrayEventHandler#852083","BNpcParts#0",True,True,True,True,False,0,0,0
156,,"Battalion#4","LinkRace#0",0,2,"ModelChara#50","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
157,,"Battalion#4","LinkRace#0",0,2,"ModelChara#50","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
158,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#0","BNpcCustomize#35","NpcEquip#378",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
159,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#76","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852010","BNpcParts#0",True,True,True,True,False,0,0,0
160,,"Battalion#4","LinkRace#0",0,0.8,"ModelChara#152","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852009","BNpcParts#0",True,True,True,True,False,0,0,0
161,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#152","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
162,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#25","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
163,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#57","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#851998","BNpcParts#0",True,True,True,True,False,0,0,0
164,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#36","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
165,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#0","BNpcCustomize#43","NpcEquip#376",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
166,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#300",0,0,False,"ArrayEventHandler#852068","BNpcParts#0",True,True,True,True,False,0,0,0
167,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#301",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
168,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#302",0,0,False,"ArrayEventHandler#852144","BNpcParts#0",True,True,True,True,False,0,0,0
169,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#303",0,0,False,"ArrayEventHandler#852154","BNpcParts#0",True,True,True,True,False,0,0,0
170,,"Battalion#4","LinkRace#0",0,1,"ModelChara#14","BNpcCustomize#0","NpcEquip#360",0,0,False,"ArrayEventHandler#852031","BNpcParts#0",True,True,True,True,False,0,0,0
171,,"Battalion#4","LinkRace#0",0,1,"ModelChara#14","BNpcCustomize#0","NpcEquip#361",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
172,,"Battalion#4","LinkRace#0",0,1,"ModelChara#136","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852036","BNpcParts#0",True,True,True,True,False,0,0,0
173,,"Battalion#4","LinkRace#0",0,1,"ModelChara#135","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
174,,"Battalion#4","LinkRace#0",0,1,"ModelChara#137","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
175,,"Battalion#4","LinkRace#0",0,2,"ModelChara#141","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852100","BNpcParts#0",True,True,True,True,False,0,0,0
176,,"Battalion#4","LinkRace#0",0,2,"ModelChara#142","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852129","BNpcParts#0",True,True,True,True,False,0,0,0
177,,"Battalion#4","LinkRace#0",0,2,"ModelChara#143","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
178,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#154","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852358","BNpcParts#0",True,True,True,True,False,0,0,0
179,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#155","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852037","BNpcParts#0",True,True,True,True,False,0,0,0
180,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#156","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
181,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#157","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852112","BNpcParts#0",True,True,True,True,False,0,0,0
182,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#167","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852181","BNpcParts#0",True,True,True,True,False,0,0,0
183,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#168","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852278","BNpcParts#0",True,True,True,True,False,0,0,0
184,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#169","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852279","BNpcParts#0",True,True,True,True,False,0,0,0
185,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#170","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
186,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#171","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
187,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#176","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852017","BNpcParts#0",True,True,True,True,False,0,0,0
188,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#177","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852168","BNpcParts#0",True,True,True,True,False,0,0,0
189,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#178","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852514","BNpcParts#0",True,True,True,True,False,0,0,0
190,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#179","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852149","BNpcParts#0",True,True,True,True,False,0,0,0
191,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#180","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852389","BNpcParts#0",True,True,True,True,False,0,0,0
192,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#181","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
193,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#183","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852293","BNpcParts#0",True,True,True,True,False,0,0,0
194,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#184","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852056","BNpcParts#0",True,True,True,True,False,0,0,0
195,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#185","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
196,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#192","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
197,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#193","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
198,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#194","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
199,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#195","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
200,,"Battalion#4","LinkRace#0",0,2,"ModelChara#213","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
201,,"Battalion#4","LinkRace#0",0,2,"ModelChara#214","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#853119","BNpcParts#0",True,True,True,True,False,0,0,0
202,,"Battalion#4","LinkRace#0",0,2,"ModelChara#215","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
203,,"Battalion#4","LinkRace#0",0,2,"ModelChara#266","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852109","BNpcParts#0",True,True,True,True,False,0,0,0
204,,"Battalion#4","LinkRace#0",0,2,"ModelChara#267","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852167","BNpcParts#0",True,True,True,True,False,0,0,0
205,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#282","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852019","BNpcParts#0",True,True,True,True,False,0,0,0
206,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#283","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852051","BNpcParts#0",True,True,True,True,False,0,0,0
207,,"Battalion#4","LinkRace#0",2,1,"ModelChara#304","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0,0
208,,"Battalion#4","LinkRace#0",0,1,"ModelChara#298","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0,0
209,,"Battalion#4","LinkRace#0",2,1,"ModelChara#304","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
210,,"Battalion#4","LinkRace#0",0,1,"ModelChara#298","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
211,,"Battalion#4","LinkRace#0",2,1,"ModelChara#304","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
212,,"Battalion#4","LinkRace#0",0,1,"ModelChara#298","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
213,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#328",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
214,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#329",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
215,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#330",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
216,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#331",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
217,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#332",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
218,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#333",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
219,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#334",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
220,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#335",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
221,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#328",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
222,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#329",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
223,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#330",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
224,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#331",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
225,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#332",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
226,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#333",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
227,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#334",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
228,,"Battalion#4","LinkRace#0",2,10,"ModelChara#8","BNpcCustomize#0","NpcEquip#335",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
229,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#328",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
230,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#329",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
231,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#330",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
232,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#331",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
233,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#332",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
234,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#333",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
235,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#334",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
236,,"Battalion#4","LinkRace#0",2,10,"ModelChara#8","BNpcCustomize#0","NpcEquip#335",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
237,,"Battalion#0","LinkRace#0",0,1,"ModelChara#301","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
238,,"Battalion#4","LinkRace#0",0,1,"ModelChara#302","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0,0
239,,"Battalion#4","LinkRace#0",2,1,"ModelChara#303","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0,0
240,,"Battalion#0","LinkRace#0",0,1,"ModelChara#301","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0,0
241,,"Battalion#4","LinkRace#0",0,1,"ModelChara#302","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
242,,"Battalion#4","LinkRace#0",2,1,"ModelChara#303","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
243,,"Battalion#0","LinkRace#0",0,1,"ModelChara#301","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0,0
244,,"Battalion#4","LinkRace#0",0,1,"ModelChara#302","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
245,,"Battalion#4","LinkRace#0",2,1,"ModelChara#303","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
246,,"Battalion#4","LinkRace#0",2,1.5,"ModelChara#306","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#3",True,False,True,True,False,0,0,0
247,,"Battalion#4","LinkRace#0",2,1.5,"ModelChara#306","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#4",True,True,True,True,False,0,0,0
248,,"Battalion#4","LinkRace#0",2,1.5,"ModelChara#306","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#5",True,True,True,True,False,0,0,0
249,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#44","NpcEquip#472",7613,0,False,,"BNpcParts#0",True,False,True,True,False,0,0,0
250,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#45","NpcEquip#473",7602,0,False,,"BNpcParts#0",True,False,True,True,False,0,0,0
251,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#159","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
252,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#75","NpcEquip#457",3085,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
253,,"Battalion#4","LinkRace#0",0,1,"ModelChara#479","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
254,,"Battalion#4","LinkRace#0",0,1,"ModelChara#481","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,False,False,0,0,0
255,,"Battalion#4","LinkRace#0",2,1.8,"ModelChara#18","BNpcCustomize#0","NpcEquip#429",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
256,,"Battalion#4","LinkRace#0",0,1,"ModelChara#18","BNpcCustomize#0","NpcEquip#427",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
257,,"Battalion#4","LinkRace#0",0,2,"ModelChara#100","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
258,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#167","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
259,,"Battalion#4","LinkRace#0",2,2.5,"ModelChara#23","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#1",True,True,True,True,False,0,0,0
260,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#22","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
261,,"Battalion#4","LinkRace#0",0,1,"ModelChara#485","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,False,False,0,0,0
262,,"Battalion#4","LinkRace#0",2,1,"ModelChara#247","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#2",True,True,True,True,False,0,0,0
263,,"Battalion#4","LinkRace#0",0,1,"ModelChara#135","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
264,,"Battalion#4","LinkRace#0",0,2,"ModelChara#142","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
265,,"Battalion#4","LinkRace#0",0,1,"ModelChara#235","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
266,,"Battalion#4","LinkRace#0",2,12,"ModelChara#482","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,False,False,0,0,0
267,,"Battalion#11","LinkRace#0",0,1,"ModelChara#12","BNpcCustomize#0","NpcEquip#357",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
268,,"Battalion#4","LinkRace#0",0,2,"ModelChara#99","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
269,,"Battalion#4","LinkRace#0",0,1,"ModelChara#481","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,False,False,0,0,0
270,,"Battalion#4","LinkRace#0",6,1,"ModelChara#34","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
271,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#35","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
272,,"Battalion#4","LinkRace#0",6,1.4,"ModelChara#18","BNpcCustomize#0","NpcEquip#428",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
273,,"Battalion#4","LinkRace#0",6,2.8,"ModelChara#64","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
274,,"Battalion#4","LinkRace#0",6,2,"ModelChara#17","BNpcCustomize#0","NpcEquip#417",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
275,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#167","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
276,,"Battalion#4","LinkRace#0",0,1,"ModelChara#18","BNpcCustomize#0","NpcEquip#427",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
277,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#304",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
278,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#300",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
279,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#302",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
280,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#303",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
281,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#179","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
282,,"Battalion#6","LinkRace#2",0,1.2,"ModelChara#4","BNpcCustomize#0","NpcEquip#310",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
283,,"Battalion#6","LinkRace#2",0,1.2,"ModelChara#4","BNpcCustomize#0","NpcEquip#307",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
284,,"Battalion#6","LinkRace#2",0,1.2,"ModelChara#4","BNpcCustomize#0","NpcEquip#308",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
285,,"Battalion#6","LinkRace#2",0,1.2,"ModelChara#4","BNpcCustomize#0","NpcEquip#309",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
286,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#159","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
287,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#198","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
288,,"Battalion#8","LinkRace#0",0,1.5,"ModelChara#5","BNpcCustomize#0","NpcEquip#316",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
289,,"Battalion#8","LinkRace#0",0,1.5,"ModelChara#5","BNpcCustomize#0","NpcEquip#312",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
290,,"Battalion#8","LinkRace#0",0,1.5,"ModelChara#5","BNpcCustomize#0","NpcEquip#315",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
291,,"Battalion#8","LinkRace#0",0,1.5,"ModelChara#5","BNpcCustomize#0","NpcEquip#313",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
292,,"Battalion#4","LinkRace#0",1,2,"ModelChara#81","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
293,,"Battalion#4","LinkRace#0",1,2,"ModelChara#81","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
