key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
209,"疑問を抱く","emote_sp/sp20","","emote_sp/add_sp20","emote_sp/u_sp20","emote_sp/u_sp20","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6030,"/consider","ui/icon/064000/064392.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に疑問を抱いてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は疑問を抱いた。",279,1
210,"わっしょい","emote_sp/sp24_loop","emote_sp/sp24_start","","","","","",False,False,False,"スペシャル","EmoteMode#56",False,True,False,False,False,10109,"/wasshoi","ui/icon/064000/064394.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にわっしょいしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はわっしょいした。",271,1
211,"フラワーシャワー","emote_sp/sp25","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,3105,"/flowershower","ui/icon/064000/064395.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にフラワーシャワーを浴びせてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はフラワーシャワーを浴びせた。",272,1
212,"フレイムダンス","emote/dance17_loop","emote/dance17_start","","","","","",False,False,False,"スペシャル","EmoteMode#57",False,True,False,False,False,10110,"/flamedance","ui/icon/064000/064396.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にフレイムダンスを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はフレイムダンスを踊った。",273,1
213,"ハイタッチ","emote/act_emot22","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,6031,"/highfive","ui/icon/064000/064397.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>とハイタッチした。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はハイタッチの素振りをした。",275,1
214,"警備する","emote/loop_emot25_loop","emote/loop_emot25_start","","","","","",False,False,False,"スペシャル","EmoteMode#58",False,True,False,False,False,11503,"/guard","ui/icon/064000/064398.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に警備してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は警備した。",276,1
215,"呪う","emote/loop_emot26_loop","emote/loop_emot26_start","","","","","",False,False,False,"スペシャル","EmoteMode#59",False,True,False,False,False,11504,"/malevolence","ui/icon/064000/064399.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に呪ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は呪った。",277,1
216,"ビーステップ","emote/dance16_loop","emote/dance16_start","","","","","",False,False,False,"スペシャル","EmoteMode#60",False,True,False,False,False,10111,"/beesknees","ui/icon/064000/064400.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にビーステップを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はビーステップを踊った。",278,1
217,"ラリホップ","emote/dance18_loop","emote/dance18_start","","","","","",False,False,False,"スペシャル","EmoteMode#61",False,True,False,False,False,10112,"/lalihop","ui/icon/064000/064401.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にラリホップを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はラリホップを踊った。",274,1
218,"ポーズを変える","emote/pose05_loop","emote/pose05_start","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,0,,,"","",0,1
219,"ポーズを変える","emote/pose06_loop","emote/pose06_start","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,0,,,"","",0,1
220,"おにぎりを食べる","emote_sp/sp27","","","emote_sp/u_sp27","emote_sp/u_sp27","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6013,"/eatriceball","ui/icon/064000/064402.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>におにぎりを食べてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はおにぎりを食べた。",414,1
221,"リンゴを食べる","emote_sp/sp28","","","emote_sp/u_sp28","emote_sp/u_sp28","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6014,"/eatapple","ui/icon/064000/064403.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にリンゴを食べてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はリンゴを食べた。",415,1
222,"もみ手をする","emote/loop_emot24_loop","emote/loop_emot24_start","","","","","",False,False,False,"スペシャル","EmoteMode#62",False,True,False,False,False,11505,"/wringhands","ui/icon/064000/064404.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にもみ手をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はもみ手をした。",416,550
223,"ホウキで掃く","emote_sp/sp32_loop","emote_sp/sp32_start","","","","","",False,False,False,"スペシャル","EmoteMode#63",False,True,False,False,False,11506,"/sweep","ui/icon/064000/064405.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に足元をホウキで掃いてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は足元をホウキで掃いた。",417,1
224,"チョコボの筆：黒","emote_sp/sp33","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,3106,"/paintblack","ui/icon/064000/064406.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に足元を黒く塗ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は足元を黒く塗った。",418,1
225,"チョコボの筆：赤","emote_sp/sp34","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,3107,"/paintred","ui/icon/064000/064407.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に足元を赤く塗ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は足元を赤く塗った。",418,1
226,"チョコボの筆：黄","emote_sp/sp35","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,3108,"/paintyellow","ui/icon/064000/064408.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に足元を黄色く塗ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は足元を黄色く塗った。",418,1
227,"チョコボの筆：青","emote_sp/sp36","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,3109,"/paintblue","ui/icon/064000/064409.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に足元を青く塗ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は足元を青く塗った。",418,1
228,"表情：作り笑い","facial/pose/bizsmile","","facial/pose/bizsmile","facial/pose/bizsmile","facial/pose/bizsmile","facial/pose/bizsmile","",True,True,True,"表情","EmoteMode#0",False,False,False,False,False,20029,"/fakesmile","ui/icon/064000/064132.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に作り笑いをしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は作り笑いをした。",0,1
229,"パントマイム","emote/act_emot24","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,6032,"/pantomime","ui/icon/064000/064410.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にパントマイムを演じてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はパントマイムを演じた。",237,550
230,"困惑する","emote_sp/sp37","","emote_sp/add_sp37","emote_sp/u_sp37","emote_sp/u_sp37","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,5023,"/vexed","ui/icon/064000/064411.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に困惑してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は困惑した。",238,550
231,"静寂を促す","emote/act_emot23","","","emote/u_act_emot23","emote/u_act_emot23","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6008,"/shush","ui/icon/064000/064412.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に静寂を促してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は静寂を促した。",69602,550
232,"ピザを食べる","emote_sp/sp38","","","emote_sp/u_sp38","emote_sp/u_sp38","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6015,"/eatpizza","ui/icon/064000/064413.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にピザを食べてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はピザを食べた。",240,550
233,"頭を抱える","emote/act_emot25","","","emote/u_act_emot25","emote/u_act_emot25","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,5020,"/clutchhead","ui/icon/064000/064416.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に頭を抱えてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は頭を抱えた。",0,610
234,"ヴァレンティオンチョコを食べる","emote_sp/sp30","","","emote_sp/u_sp30","emote_sp/u_sp30","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6018,"/eatchocolate","ui/icon/064000/064415.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にヴァレンティオンチョコを食べてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はヴァレンティオンチョコを食べた。",428,620
235,"ゆで卵を食べる","emote_sp/sp31","","","emote_sp/u_sp31","emote_sp/u_sp31","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6016,"/eategg","ui/icon/064000/064417.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にゆで卵を食べてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はゆで卵を食べた。",429,610
236,"表情：幸福","facial/pose/happysmile","","facial/pose/happysmile","facial/pose/happysmile","facial/pose/happysmile","facial/pose/happysmile","",True,True,True,"表情","EmoteMode#0",False,False,False,False,False,20006,"/content","ui/icon/064000/064133.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に幸福そうな表情をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は幸福そうな表情になった。",0,610
237,"武器を収める","event/event_bt_deactive","","","","","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,True,6041,"/sheathe","ui/icon/064000/064422.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に武器を収めてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は武器を収めた。",430,610
238,"武器を構える","event/event_bt_active","","","","","","",True,True,True,"全般","EmoteMode#0",False,True,False,True,False,6040,"/draw","ui/icon/064000/064423.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に武器を構えてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は武器を構えた。",431,610
239,"紅茶を飲む","emote_sp/sp39","","","emote_sp/u_sp39","emote_sp/u_sp39","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6019,"/tea","ui/icon/064000/064418.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に紅茶を飲んでみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は紅茶を飲んだ。",433,610
240,"意気込む","emote/act_emot26","","","emote/u_act_emot26","emote/u_act_emot26","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,2005,"/determined","ui/icon/064000/064419.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に意気込みをみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は意気込んだ。",432,610
241,"見せつける：右","emote_sp/sp40_loop","emote_sp/sp40_start","","","","","",False,False,False,"スペシャル","EmoteMode#64",False,True,False,False,False,11507,"/showright","ui/icon/064000/064420.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に見せつけた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は見せつけた。",434,610
242,"見せつける：左","emote_sp/sp41_loop","emote_sp/sp41_start","","","","","",False,False,False,"スペシャル","EmoteMode#65",False,True,False,False,False,11508,"/showleft","ui/icon/064000/064421.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に見せつけた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は見せつけた。",434,610
243,"","ornament_sp/m6001/onm_pose01_loop","ornament_sp/m6001/onm_pose01_start","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,0,,,"","",0,1
244,"","ornament_sp/m6001/onm_pose02_loop","ornament_sp/m6001/onm_pose02_start","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,0,,,"","",0,1
245,"反骨精神を示す","emote/act_emot27","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,5010,"/deride","ui/icon/064000/064424.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に反骨精神を示してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は反骨精神を示した。",437,620
246,"目を輝かせる","emote_sp/sp42","","","emote_sp/u_sp42","emote_sp/u_sp42","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,3005,"/wow","ui/icon/064000/064425.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に目を輝かせてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は目を輝かせた。",438,625
247,"パンプキンクッキーを食べる","emote_sp/sp29","","","emote_sp/u_sp29","emote_sp/u_sp29","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6017,"/eatpumpkincookie","ui/icon/064000/064414.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にパンプキンクッキーを食べてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はパンプキンクッキーを食べた。",439,620
248,"観戦する","emote/loop_emot27_loop","emote/loop_emot27_start","","","","","",False,False,False,"スペシャル","EmoteMode#66",False,True,False,False,False,11509,"/spirit","ui/icon/064000/064426.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に観戦してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は観戦した。",440,620
249,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,0,,,"","",0,0
250,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,0,,,"","",0,0
